year,month,day,hour,value
2021,3, 29,1300.0,14.3
2021,3, 29,1400.0,13.7
2021,3, 29,1500.0,13.2
2021,3, 29,1600.0,12.8
2021,3, 29,1700.0,12.7
2021,3, 29,1800.0,12.5
2021,3, 29,1900.0,11.7
2021,3, 29,2000.0,11.4
2021,3, 29,2100.0,11.8
2021,3, 29,2200.0,13.5
2021,3, 29,2300.0,15.4
2021,3, 30,0.0,16.1
2021,3, 30,100.0,16.200001
2021,3, 30,200.0,16.5
2021,3, 30,300.0,18.700001
2021,3, 30,400.0,20.700001
2021,3, 30,500.0,19.799999
2021,3, 30,600.0,19.299999
2021,3, 30,700.0,17.700001
2021,3, 30,800.0,15.2
2021,3, 30,900.0,13.8
2021,3, 30,1000.0,13.1
2021,3, 30,1100.0,12.5
2021,3, 30,1200.0,12.2
2021,3, 30,1300.0,11.6
2021,3, 30,1400.0,11.2
2021,3, 30,1500.0,10.5
2021,3, 30,1600.0,10.3
2021,3, 30,1700.0,10.2
2021,3, 30,1800.0,10.2
2021,3, 30,1900.0,9.9
2021,3, 30,2000.0,9.7
2021,3, 30,2100.0,11.3
2021,3, 30,2200.0,14.6
2021,3, 30,2300.0,16.200001
2021,3, 31,0.0,16.6
2021,3, 31,100.0,17.6
2021,3, 31,200.0,18.6
2021,3, 31,300.0,18.6
2021,3, 31,400.0,17.4
2021,3, 31,500.0,17.700001
2021,3, 31,600.0,16.299999
2021,3, 31,700.0,15.2
2021,3, 31,800.0,14.2
2021,3, 31,900.0,13.3
2021,3, 31,1000.0,12.9
2021,3, 31,1100.0,12.7
2021,3, 31,1200.0,12.3
2021,3, 31,1300.0,12.0
2021,3, 31,1400.0,11.9
2021,3, 31,1500.0,11.6
2021,3, 31,1600.0,11.4
2021,3, 31,1700.0,11.4
2021,3, 31,1800.0,11.3
2021,3, 31,1900.0,11.1
2021,3, 31,2000.0,11.3
2021,3, 31,2100.0,12.6
2021,3, 31,2200.0,14.6
2021,3, 31,2300.0,16.4
2021,4, 1,0.0,16.799999
2021,4, 1,100.0,17.5
2021,4, 1,200.0,17.299999
2021,4, 1,300.0,17.299999
2021,4, 1,400.0,16.9
2021,4, 1,500.0,16.6
2021,4, 1,600.0,15.6
2021,4, 1,700.0,15.3
2021,4, 1,800.0,14.5
2021,4, 1,900.0,13.9
2021,4, 1,1000.0,13.4
2021,4, 1,1100.0,13.2
2021,4, 1,1200.0,13.0
2021,4, 1,1300.0,13.0
2021,4, 1,1400.0,12.9
2021,4, 1,1500.0,12.8
2021,4, 1,1600.0,12.7
2021,4, 1,1700.0,12.6
2021,4, 1,1800.0,12.6
2021,4, 1,1900.0,12.7
2021,4, 1,2000.0,12.7
2021,4, 1,2100.0,12.9
2021,4, 1,2200.0,14.0
2021,4, 1,2300.0,15.2
2021,4, 2,0.0,17.200001
2021,4, 2,100.0,18.9
2021,4, 2,200.0,20.4
2021,4, 2,300.0,20.200001
2021,4, 2,400.0,21.6
2021,4, 2,500.0,20.200001
2021,4, 2,600.0,19.299999
2021,4, 2,700.0,17.0
2021,4, 2,800.0,15.9
2021,4, 2,900.0,15.0
2021,4, 2,1000.0,14.5
2021,4, 2,1100.0,14.1
2021,4, 2,1200.0,14.5
2021,4, 2,1300.0,14.2
2021,4, 2,1400.0,14.4
2021,4, 2,1500.0,14.3
2021,4, 2,1600.0,14.2
2021,4, 2,1700.0,14.4
2021,4, 2,1800.0,14.5
2021,4, 2,1900.0,14.6
2021,4, 2,2000.0,14.9
2021,4, 2,2100.0,15.3
2021,4, 2,2200.0,15.7
2021,4, 2,2300.0,17.5
2021,4, 3,0.0,19.299999
2021,4, 3,100.0,19.1
2021,4, 3,200.0,19.0
2021,4, 3,300.0,17.299999
2021,4, 3,400.0,16.9
2021,4, 3,500.0,16.700001
2021,4, 3,600.0,16.4
2021,4, 3,700.0,16.200001
2021,4, 3,800.0,15.8
2021,4, 3,900.0,15.7
2021,4, 3,1000.0,15.6
2021,4, 3,1100.0,15.9
2021,4, 3,1200.0,16.5
2021,4, 3,1300.0,16.700001
2021,4, 3,1400.0,16.700001
2021,4, 3,1500.0,16.6
2021,4, 3,1600.0,16.700001
2021,4, 3,1700.0,13.6
2021,4, 3,1800.0,12.9
2021,4, 3,1900.0,12.3
2021,4, 3,2000.0,11.6
2021,4, 3,2100.0,11.1
2021,4, 3,2200.0,10.9
2021,4, 3,2300.0,11.0
2021,4, 4,0.0,11.3
2021,4, 4,100.0,11.2
2021,4, 4,200.0,11.6
2021,4, 4,300.0,11.2
2021,4, 4,400.0,10.8
2021,4, 4,500.0,10.2
2021,4, 4,600.0,9.6
2021,4, 4,700.0,9.5
2021,4, 4,800.0,9.4
2021,4, 4,900.0,9.3
2021,4, 4,1000.0,9.3
2021,4, 4,1100.0,9.2
2021,4, 4,1200.0,9.0
2021,4, 4,1300.0,8.7
2021,4, 4,1400.0,8.5
2021,4, 4,1500.0,8.2
2021,4, 4,1600.0,7.3
2021,4, 4,1700.0,7.0
2021,4, 4,1800.0,6.6
2021,4, 4,1900.0,6.5
2021,4, 4,2000.0,6.3
2021,4, 4,2100.0,7.6
2021,4, 4,2200.0,9.8
2021,4, 4,2300.0,11.8
2021,4, 5,0.0,13.4
2021,4, 5,100.0,14.4
2021,4, 5,200.0,15.4
2021,4, 5,300.0,16.1
2021,4, 5,400.0,16.700001
2021,4, 5,500.0,16.200001
2021,4, 5,600.0,15.3
2021,4, 5,700.0,14.4
2021,4, 5,800.0,13.0
2021,4, 5,900.0,11.2
2021,4, 5,1000.0,10.6
2021,4, 5,1100.0,9.9
2021,4, 5,1200.0,9.5
2021,4, 5,1300.0,9.1
2021,4, 5,1400.0,8.8
2021,4, 5,1500.0,8.5
2021,4, 5,1600.0,8.4
2021,4, 5,1700.0,8.3
2021,4, 5,1800.0,7.9
2021,4, 5,1900.0,7.7
2021,4, 5,2000.0,8.3
2021,4, 5,2100.0,9.0
2021,4, 5,2200.0,11.5
2021,4, 5,2300.0,12.9
2021,4, 6,0.0,13.4
2021,4, 6,100.0,14.5
2021,4, 6,200.0,14.6
2021,4, 6,300.0,16.0
2021,4, 6,400.0,14.8
2021,4, 6,500.0,15.3
2021,4, 6,600.0,15.3
2021,4, 6,700.0,14.6
2021,4, 6,800.0,14.0
2021,4, 6,900.0,13.2
2021,4, 6,1000.0,12.7
2021,4, 6,1100.0,13.7
2021,4, 6,1200.0,14.7
2021,4, 6,1300.0,14.3
2021,4, 6,1400.0,14.6
2021,4, 6,1500.0,14.4
2021,4, 6,1600.0,14.2
2021,4, 6,1700.0,13.9
2021,4, 6,1800.0,13.9
2021,4, 6,1900.0,13.6
2021,4, 6,2000.0,13.2
2021,4, 6,2100.0,13.4
2021,4, 6,2200.0,15.5
2021,4, 6,2300.0,18.799999
2021,4, 7,0.0,19.799999
2021,4, 7,100.0,21.0
2021,4, 7,200.0,20.6
2021,4, 7,300.0,20.1
2021,4, 7,400.0,19.799999
2021,4, 7,500.0,17.5
2021,4, 7,600.0,17.5
2021,4, 7,700.0,16.4
2021,4, 7,800.0,15.4
2021,4, 7,900.0,14.2
2021,4, 7,1000.0,13.7
2021,4, 7,1100.0,13.7
2021,4, 7,1200.0,14.1
2021,4, 7,1300.0,13.8
2021,4, 7,1400.0,13.9
2021,4, 7,1500.0,13.5
2021,4, 7,1600.0,13.2
2021,4, 7,1700.0,12.9
2021,4, 7,1800.0,12.9
2021,4, 7,1900.0,12.4
2021,4, 7,2000.0,11.8
2021,4, 7,2100.0,12.6
2021,4, 7,2200.0,13.8
2021,4, 7,2300.0,16.299999
2021,4, 8,0.0,18.799999
2021,4, 8,100.0,18.6
2021,4, 8,200.0,18.200001
2021,4, 8,300.0,18.5
2021,4, 8,400.0,17.9
2021,4, 8,500.0,17.1
2021,4, 8,600.0,16.299999
2021,4, 8,700.0,15.3
2021,4, 8,800.0,13.7
2021,4, 8,900.0,12.5
2021,4, 8,1000.0,12.2
2021,4, 8,1100.0,12.0
2021,4, 8,1200.0,11.7
2021,4, 8,1300.0,11.2
2021,4, 8,1400.0,10.9
2021,4, 8,1500.0,10.8
2021,4, 8,1600.0,10.6
2021,4, 8,1700.0,10.3
2021,4, 8,1800.0,10.2
2021,4, 8,1900.0,9.8
2021,4, 8,2000.0,9.7
2021,4, 8,2100.0,11.5
2021,4, 8,2200.0,13.2
2021,4, 8,2300.0,15.2
2021,4, 9,0.0,16.299999
2021,4, 9,100.0,16.299999
2021,4, 9,200.0,15.9
2021,4, 9,300.0,14.0
2021,4, 9,400.0,15.0
2021,4, 9,500.0,14.4
2021,4, 9,600.0,13.1
2021,4, 9,700.0,13.0
2021,4, 9,800.0,11.1
2021,4, 9,900.0,9.8
2021,4, 9,1000.0,9.3
2021,4, 9,1100.0,9.1
2021,4, 9,1200.0,8.9
2021,4, 9,1300.0,8.6
2021,4, 9,1400.0,8.4
2021,4, 9,1500.0,7.8
2021,4, 9,1600.0,7.5
2021,4, 9,1700.0,7.3
2021,4, 9,1800.0,7.3
2021,4, 9,1900.0,7.1
2021,4, 9,2000.0,7.2
2021,4, 9,2100.0,8.6
2021,4, 9,2200.0,11.0
2021,4, 9,2300.0,13.0
2021,4, 10,0.0,13.9
2021,4, 10,100.0,14.3
2021,4, 10,200.0,14.4
2021,4, 10,300.0,14.8
2021,4, 10,400.0,15.4
2021,4, 10,500.0,14.7
2021,4, 10,600.0,14.0
2021,4, 10,700.0,13.3
2021,4, 10,800.0,12.3
2021,4, 10,900.0,10.7
2021,4, 10,1000.0,10.2
2021,4, 10,1100.0,9.8
2021,4, 10,1200.0,9.6
2021,4, 10,1300.0,9.0
2021,4, 10,1400.0,8.7
2021,4, 10,1500.0,9.0
2021,4, 10,1600.0,9.0
2021,4, 10,1700.0,8.8
2021,4, 10,1800.0,8.7
2021,4, 10,1900.0,8.7
2021,4, 10,2000.0,8.9
2021,4, 10,2100.0,10.9
2021,4, 10,2200.0,13.6
2021,4, 10,2300.0,15.2
2021,4, 11,0.0,16.5
2021,4, 11,100.0,17.700001
2021,4, 11,200.0,17.6
2021,4, 11,300.0,17.799999
2021,4, 11,400.0,17.799999
2021,4, 11,500.0,18.4
2021,4, 11,600.0,18.299999
2021,4, 11,700.0,16.6
2021,4, 11,800.0,15.2
2021,4, 11,900.0,13.6
2021,4, 11,1000.0,12.9
2021,4, 11,1100.0,12.7
2021,4, 11,1200.0,12.4
2021,4, 11,1300.0,12.5
2021,4, 11,1400.0,12.3
2021,4, 11,1500.0,12.4
2021,4, 11,1600.0,12.2
2021,4, 11,1700.0,12.2
2021,4, 11,1800.0,12.4
2021,4, 11,1900.0,12.6
2021,4, 11,2000.0,12.7
2021,4, 11,2100.0,13.4
2021,4, 11,2200.0,13.9
2021,4, 11,2300.0,13.9
2021,4, 12,0.0,14.6
2021,4, 12,100.0,15.5
2021,4, 12,200.0,16.1
2021,4, 12,300.0,15.9
2021,4, 12,400.0,15.5
2021,4, 12,500.0,14.9
2021,4, 12,600.0,14.7
2021,4, 12,700.0,14.2
2021,4, 12,800.0,13.9
2021,4, 12,900.0,14.8
2021,4, 12,1000.0,15.0
2021,4, 12,1100.0,15.2
2021,4, 12,1200.0,15.1
2021,4, 12,1300.0,15.1
2021,4, 12,1400.0,14.7
2021,4, 12,1500.0,15.0
2021,4, 12,1600.0,15.6
2021,4, 12,1700.0,15.8
2021,4, 12,1800.0,15.5
2021,4, 12,1900.0,15.4
2021,4, 12,2000.0,15.1
2021,4, 12,2100.0,15.2
2021,4, 12,2200.0,15.1
2021,4, 12,2300.0,15.9
2021,4, 13,0.0,17.1
2021,4, 13,100.0,19.0
2021,4, 13,200.0,20.5
2021,4, 13,300.0,19.799999
2021,4, 13,400.0,20.5
2021,4, 13,500.0,20.700001
2021,4, 13,600.0,20.4
2021,4, 13,700.0,19.9
2021,4, 13,800.0,18.700001
2021,4, 13,900.0,17.0
2021,4, 13,1000.0,15.3
2021,4, 13,1100.0,14.4
2021,4, 13,1200.0,12.6
2021,4, 13,1300.0,11.2
2021,4, 13,1400.0,10.1
2021,4, 13,1500.0,9.0
2021,4, 13,1600.0,7.9
2021,4, 13,1700.0,7.2
2021,4, 13,1800.0,7.1
2021,4, 13,1900.0,6.7
2021,4, 13,2000.0,6.6
2021,4, 13,2100.0,6.7
2021,4, 13,2200.0,7.7
2021,4, 13,2300.0,9.2
2021,4, 14,0.0,11.3
2021,4, 14,100.0,12.8
2021,4, 14,200.0,14.8
2021,4, 14,300.0,15.0
2021,4, 14,400.0,15.0
2021,4, 14,500.0,15.1
2021,4, 14,600.0,14.8
2021,4, 14,700.0,13.8
2021,4, 14,800.0,12.9
2021,4, 14,900.0,11.7
2021,4, 14,1000.0,11.4
2021,4, 14,1100.0,11.0
2021,4, 14,1200.0,10.8
2021,4, 14,1300.0,10.6
2021,4, 14,1400.0,10.0
2021,4, 14,1500.0,10.1
2021,4, 14,1600.0,9.3
2021,4, 14,1700.0,8.9
2021,4, 14,1800.0,8.7
2021,4, 14,1900.0,8.7
2021,4, 14,2000.0,8.0
2021,4, 14,2100.0,9.7
2021,4, 14,2200.0,11.6
2021,4, 14,2300.0,14.3
2021,4, 15,0.0,15.7
2021,4, 15,100.0,16.1
2021,4, 15,200.0,15.4
2021,4, 15,300.0,16.1
2021,4, 15,400.0,16.700001
2021,4, 15,500.0,15.7
2021,4, 15,600.0,15.2
2021,4, 15,700.0,14.6
2021,4, 15,800.0,14.4
2021,4, 15,900.0,12.7
2021,4, 15,1000.0,12.2
2021,4, 15,1100.0,11.9
2021,4, 15,1200.0,11.4
2021,4, 15,1300.0,11.4
2021,4, 15,1400.0,10.6
2021,4, 15,1500.0,10.5
2021,4, 15,1600.0,10.2
2021,4, 15,1700.0,9.9
2021,4, 15,1800.0,9.9
2021,4, 15,1900.0,9.9
2021,4, 15,2000.0,10.1
2021,4, 15,2100.0,12.4
2021,4, 15,2200.0,13.4
2021,4, 15,2300.0,16.5
2021,4, 16,0.0,16.700001
2021,4, 16,100.0,17.5
2021,4, 16,200.0,17.700001
2021,4, 16,300.0,17.6
2021,4, 16,400.0,18.6
2021,4, 16,500.0,18.4
2021,4, 16,600.0,17.200001
2021,4, 16,700.0,16.299999
2021,4, 16,800.0,15.7
2021,4, 16,900.0,15.3
2021,4, 16,1000.0,15.2
2021,4, 16,1100.0,15.3
2021,4, 16,1200.0,15.4
2021,4, 16,1300.0,15.3
2021,4, 16,1400.0,14.9
2021,4, 16,1500.0,14.8
2021,4, 16,1600.0,15.0
2021,4, 16,1700.0,14.8
2021,4, 16,1800.0,14.8
2021,4, 16,1900.0,14.7
2021,4, 16,2000.0,14.4
2021,4, 16,2100.0,14.4
2021,4, 16,2200.0,15.5
2021,4, 16,2300.0,17.0
2021,4, 17,0.0,18.4
2021,4, 17,100.0,18.0
2021,4, 17,200.0,18.200001
2021,4, 17,300.0,17.799999
2021,4, 17,400.0,19.1
2021,4, 17,500.0,19.5
2021,4, 17,600.0,18.1
2021,4, 17,700.0,17.200001
2021,4, 17,800.0,15.3
2021,4, 17,900.0,13.4
2021,4, 17,1000.0,12.1
2021,4, 17,1100.0,11.2
2021,4, 17,1200.0,10.2
2021,4, 17,1300.0,9.4
2021,4, 17,1400.0,9.0
2021,4, 17,1500.0,8.7
2021,4, 17,1600.0,8.3
2021,4, 17,1700.0,8.1
2021,4, 17,1800.0,7.8
2021,4, 17,1900.0,7.5
2021,4, 17,2000.0,7.4
2021,4, 17,2100.0,8.3
2021,4, 17,2200.0,9.6
2021,4, 17,2300.0,10.5
2021,4, 18,0.0,12.5
2021,4, 18,100.0,13.2
2021,4, 18,200.0,14.2
2021,4, 18,300.0,15.5
2021,4, 18,400.0,16.4
2021,4, 18,500.0,17.299999
2021,4, 18,600.0,15.3
2021,4, 18,700.0,14.4
2021,4, 18,800.0,13.9
2021,4, 18,900.0,12.8
2021,4, 18,1000.0,12.9
2021,4, 18,1100.0,12.3
2021,4, 18,1200.0,12.1
2021,4, 18,1300.0,12.5
2021,4, 18,1400.0,11.5
2021,4, 18,1500.0,11.1
2021,4, 18,1600.0,11.0
2021,4, 18,1700.0,10.4
2021,4, 18,1800.0,9.5
2021,4, 18,1900.0,9.0
2021,4, 18,2000.0,8.9
2021,4, 18,2100.0,10.7
2021,4, 18,2200.0,12.9
2021,4, 18,2300.0,14.1
2021,4, 19,0.0,16.700001
2021,4, 19,100.0,18.4
2021,4, 19,200.0,19.0
2021,4, 19,300.0,21.0
2021,4, 19,400.0,18.9
2021,4, 19,500.0,17.799999
2021,4, 19,600.0,19.6
2021,4, 19,700.0,18.200001
2021,4, 19,800.0,17.799999
2021,4, 19,900.0,16.6
2021,4, 19,1000.0,16.1
2021,4, 19,1100.0,15.5
2021,4, 19,1200.0,14.9
2021,4, 19,1300.0,14.9
2021,4, 19,1400.0,15.2
2021,4, 19,1500.0,14.8
2021,4, 19,1600.0,14.2
2021,4, 19,1700.0,13.7
2021,4, 19,1800.0,13.7
2021,4, 19,1900.0,13.8
2021,4, 19,2000.0,14.3
2021,4, 19,2100.0,14.8
2021,4, 19,2200.0,16.6
2021,4, 19,2300.0,18.200001
2021,4, 20,0.0,20.700001
2021,4, 20,100.0,23.700001
2021,4, 20,200.0,22.299999
2021,4, 20,300.0,21.200001
2021,4, 20,400.0,20.799999
2021,4, 20,500.0,20.9
2021,4, 20,600.0,21.9
2021,4, 20,700.0,19.4
2021,4, 20,800.0,19.4
2021,4, 20,900.0,17.799999
2021,4, 20,1000.0,17.200001
2021,4, 20,1100.0,16.700001
2021,4, 20,1200.0,16.1
2021,4, 20,1300.0,15.9
2021,4, 20,1400.0,15.7
2021,4, 20,1500.0,15.3
2021,4, 20,1600.0,14.5
2021,4, 20,1700.0,14.4
2021,4, 20,1800.0,13.7
2021,4, 20,1900.0,13.6
2021,4, 20,2000.0,13.2
2021,4, 20,2100.0,15.1
2021,4, 20,2200.0,18.4
2021,4, 20,2300.0,20.799999
2021,4, 21,0.0,20.799999
2021,4, 21,100.0,21.6
2021,4, 21,200.0,22.6
2021,4, 21,300.0,24.1
2021,4, 21,400.0,23.9
2021,4, 21,500.0,23.700001
2021,4, 21,600.0,22.4
2021,4, 21,700.0,21.5
2021,4, 21,800.0,19.799999
2021,4, 21,900.0,18.200001
2021,4, 21,1000.0,18.0
2021,4, 21,1100.0,17.799999
2021,4, 21,1200.0,17.299999
2021,4, 21,1300.0,16.700001
2021,4, 21,1400.0,16.700001
2021,4, 21,1500.0,16.5
2021,4, 21,1600.0,16.5
2021,4, 21,1700.0,16.799999
2021,4, 21,1800.0,16.6
2021,4, 21,1900.0,16.299999
2021,4, 21,2000.0,16.1
2021,4, 21,2100.0,16.799999
2021,4, 21,2200.0,19.200001
2021,4, 21,2300.0,21.299999
2021,4, 22,0.0,24.4
2021,4, 22,100.0,24.700001
2021,4, 22,200.0,26.0
2021,4, 22,300.0,26.299999
2021,4, 22,400.0,23.200001
2021,4, 22,500.0,22.1
2021,4, 22,600.0,20.799999
2021,4, 22,700.0,20.0
2021,4, 22,800.0,19.9
2021,4, 22,900.0,20.0
2021,4, 22,1000.0,19.1
2021,4, 22,1100.0,19.799999
2021,4, 22,1200.0,19.0
2021,4, 22,1300.0,17.9
2021,4, 22,1400.0,17.200001
2021,4, 22,1500.0,17.6
2021,4, 22,1600.0,17.5
2021,4, 22,1700.0,16.9
2021,4, 22,1800.0,16.4
2021,4, 22,1900.0,16.200001
2021,4, 22,2000.0,16.200001
2021,4, 22,2100.0,16.200001
2021,4, 22,2200.0,16.5
2021,4, 22,2300.0,17.700001
2021,4, 23,0.0,19.5
2021,4, 23,100.0,19.200001
2021,4, 23,200.0,19.4
2021,4, 23,300.0,21.0
2021,4, 23,400.0,21.0
2021,4, 23,500.0,19.9
2021,4, 23,600.0,18.6
2021,4, 23,700.0,17.5
2021,4, 23,800.0,16.5
2021,4, 23,900.0,15.8
2021,4, 23,1000.0,15.4
2021,4, 23,1100.0,14.9
2021,4, 23,1200.0,14.6
2021,4, 23,1300.0,14.4
2021,4, 23,1400.0,14.3
2021,4, 23,1500.0,14.0
2021,4, 23,1600.0,13.7
2021,4, 23,1700.0,13.4
2021,4, 23,1800.0,13.2
2021,4, 23,1900.0,13.1
2021,4, 23,2000.0,12.9
2021,4, 23,2100.0,14.4
2021,4, 23,2200.0,15.1
2021,4, 23,2300.0,18.0
2021,4, 24,0.0,19.6
2021,4, 24,100.0,18.799999
2021,4, 24,200.0,18.9
2021,4, 24,300.0,19.200001
2021,4, 24,400.0,18.9
2021,4, 24,500.0,18.9
2021,4, 24,600.0,18.6
2021,4, 24,700.0,18.1
2021,4, 24,800.0,15.7
2021,4, 24,900.0,14.8
2021,4, 24,1000.0,14.3
2021,4, 24,1100.0,14.1
2021,4, 24,1200.0,13.8
2021,4, 24,1300.0,13.7
2021,4, 24,1400.0,13.9
2021,4, 24,1500.0,13.8
2021,4, 24,1600.0,13.9
2021,4, 24,1700.0,14.0
2021,4, 24,1800.0,14.2
2021,4, 24,1900.0,14.4
2021,4, 24,2000.0,14.9
2021,4, 24,2100.0,14.9
2021,4, 24,2200.0,15.4
2021,4, 24,2300.0,16.4
2021,4, 25,0.0,19.6
2021,4, 25,100.0,17.9
2021,4, 25,200.0,19.0
2021,4, 25,300.0,19.0
2021,4, 25,400.0,17.6
2021,4, 25,500.0,17.799999
2021,4, 25,600.0,16.799999
2021,4, 25,700.0,15.5
2021,4, 25,800.0,14.7
2021,4, 25,900.0,13.1
2021,4, 25,1000.0,12.4
2021,4, 25,1100.0,12.0
2021,4, 25,1200.0,11.7
2021,4, 25,1300.0,11.5
2021,4, 25,1400.0,11.2
2021,4, 25,1500.0,10.8
2021,4, 25,1600.0,10.3
2021,4, 25,1700.0,9.9
2021,4, 25,1800.0,9.7
2021,4, 25,1900.0,9.3
2021,4, 25,2000.0,9.8
2021,4, 25,2100.0,12.2
2021,4, 25,2200.0,14.6
2021,4, 25,2300.0,15.9
2021,4, 26,0.0,16.6
2021,4, 26,100.0,16.700001
2021,4, 26,200.0,17.1
2021,4, 26,300.0,17.9
2021,4, 26,400.0,17.4
2021,4, 26,500.0,16.799999
2021,4, 26,600.0,16.200001
2021,4, 26,700.0,15.7
2021,4, 26,800.0,15.3
2021,4, 26,900.0,13.3
2021,4, 26,1000.0,12.6
2021,4, 26,1100.0,12.2
2021,4, 26,1200.0,11.9
2021,4, 26,1300.0,11.6
2021,4, 26,1400.0,11.5
2021,4, 26,1500.0,11.4
2021,4, 26,1600.0,11.4
2021,4, 26,1700.0,11.3
2021,4, 26,1800.0,11.1
2021,4, 26,1900.0,10.7
2021,4, 26,2000.0,11.0
2021,4, 26,2100.0,13.1
2021,4, 26,2200.0,15.3
2021,4, 26,2300.0,16.299999
2021,4, 27,0.0,18.0
2021,4, 27,100.0,17.6
2021,4, 27,200.0,16.700001
2021,4, 27,300.0,17.1
2021,4, 27,400.0,18.200001
2021,4, 27,500.0,18.299999
2021,4, 27,600.0,17.700001
2021,4, 27,700.0,16.4
2021,4, 27,800.0,16.200001
2021,4, 27,900.0,15.8
2021,4, 27,1000.0,15.9
2021,4, 27,1100.0,15.9
2021,4, 27,1200.0,16.4
2021,4, 27,1300.0,16.4
2021,4, 27,1400.0,16.200001
2021,4, 27,1500.0,15.9
2021,4, 27,1600.0,15.9
2021,4, 27,1700.0,15.6
2021,4, 27,1800.0,15.4
2021,4, 27,1900.0,15.0
2021,4, 27,2000.0,14.9
2021,4, 27,2100.0,15.9
2021,4, 27,2200.0,17.799999
2021,4, 27,2300.0,18.5
2021,4, 28,0.0,20.200001
2021,4, 28,100.0,20.200001
2021,4, 28,200.0,19.299999
2021,4, 28,300.0,20.0
2021,4, 28,400.0,20.299999
2021,4, 28,500.0,19.4
2021,4, 28,600.0,18.299999
2021,4, 28,700.0,17.700001
2021,4, 28,800.0,16.799999
2021,4, 28,900.0,16.200001
2021,4, 28,1000.0,16.1
2021,4, 28,1100.0,15.9
2021,4, 28,1200.0,15.6
2021,4, 28,1300.0,15.6
2021,4, 28,1400.0,15.4
2021,4, 28,1500.0,15.4
2021,4, 28,1600.0,15.1
2021,4, 28,1700.0,15.1
2021,4, 28,1800.0,15.0
2021,4, 28,1900.0,15.1
2021,4, 28,2000.0,15.3
2021,4, 28,2100.0,15.6
2021,4, 28,2200.0,15.9
2021,4, 28,2300.0,17.4
2021,4, 29,0.0,18.4
2021,4, 29,100.0,21.1
2021,4, 29,200.0,21.1
2021,4, 29,300.0,20.4
2021,4, 29,400.0,20.299999
2021,4, 29,500.0,19.799999
2021,4, 29,600.0,18.6
2021,4, 29,700.0,17.5
2021,4, 29,800.0,17.299999
2021,4, 29,900.0,16.200001
2021,4, 29,1000.0,16.0
2021,4, 29,1100.0,16.299999
2021,4, 29,1200.0,16.5
2021,4, 29,1300.0,16.5
2021,4, 29,1400.0,16.200001
2021,4, 29,1500.0,17.0
2021,4, 29,1600.0,15.7
2021,4, 29,1700.0,16.0
2021,4, 29,1800.0,15.5
2021,4, 29,1900.0,15.2
2021,4, 29,2000.0,15.1
2021,4, 29,2100.0,15.6
2021,4, 29,2200.0,16.200001
2021,4, 29,2300.0,16.6
2021,4, 30,0.0,17.799999
2021,4, 30,100.0,17.799999
2021,4, 30,200.0,18.700001
2021,4, 30,300.0,19.299999
2021,4, 30,400.0,20.6
2021,4, 30,500.0,21.299999
2021,4, 30,600.0,20.9
2021,4, 30,700.0,18.9
2021,4, 30,800.0,18.299999
2021,4, 30,900.0,17.4
2021,4, 30,1000.0,17.1
2021,4, 30,1100.0,15.9
2021,4, 30,1200.0,15.4
2021,4, 30,1300.0,14.9
2021,4, 30,1400.0,11.6
2021,4, 30,1500.0,10.7
2021,4, 30,1600.0,10.5
2021,4, 30,1700.0,10.3
2021,4, 30,1800.0,10.2
2021,4, 30,1900.0,10.3
2021,4, 30,2000.0,10.5
2021,4, 30,2100.0,10.9
2021,4, 30,2200.0,11.2
2021,4, 30,2300.0,12.3
2021,5, 1,0.0,13.1
2021,5, 1,100.0,12.9
2021,5, 1,200.0,14.3
2021,5, 1,300.0,14.2
2021,5, 1,400.0,14.9
2021,5, 1,500.0,13.1
2021,5, 1,600.0,14.2
2021,5, 1,700.0,14.3
2021,5, 1,800.0,13.8
2021,5, 1,900.0,12.2
2021,5, 1,1000.0,11.7
2021,5, 1,1100.0,11.4
2021,5, 1,1200.0,11.2
2021,5, 1,1300.0,11.0
2021,5, 1,1400.0,10.9
2021,5, 1,1500.0,10.6
2021,5, 1,1600.0,10.2
2021,5, 1,1700.0,10.5
2021,5, 1,1800.0,10.3
2021,5, 1,1900.0,10.3
2021,5, 1,2000.0,8.9
2021,5, 1,2100.0,9.1
2021,5, 1,2200.0,9.6
2021,5, 1,2300.0,10.6
2021,5, 2,0.0,13.2
2021,5, 2,100.0,14.1
2021,5, 2,200.0,16.5
2021,5, 2,300.0,15.1
2021,5, 2,400.0,14.9
2021,5, 2,500.0,15.2
2021,5, 2,600.0,15.4
2021,5, 2,700.0,15.0
2021,5, 2,800.0,14.5
2021,5, 2,900.0,13.4
2021,5, 2,1000.0,12.8
2021,5, 2,1100.0,12.6
2021,5, 2,1200.0,12.4
2021,5, 2,1300.0,12.6
2021,5, 2,1400.0,12.7
2021,5, 2,1500.0,12.2
2021,5, 2,1600.0,11.8
2021,5, 2,1700.0,12.1
2021,5, 2,1800.0,11.3
2021,5, 2,1900.0,11.4
2021,5, 2,2000.0,11.6
2021,5, 2,2100.0,12.8
2021,5, 2,2200.0,14.9
2021,5, 2,2300.0,16.6
2021,5, 3,0.0,17.299999
2021,5, 3,100.0,18.200001
2021,5, 3,200.0,18.9
2021,5, 3,300.0,18.9
2021,5, 3,400.0,18.6
2021,5, 3,500.0,17.9
2021,5, 3,600.0,17.299999
2021,5, 3,700.0,16.799999
